City Number,City Name,Latitude,Longitude,Date,Temperature (°C),Humidity (%),Precipitation (%),Wind Speed (km/h),Clothing Recommendation,Activity Recommendation,Season
9,Faisalabad,31.418,73.079,2023-02-03,0.8,75,26,0.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
9,Faisalabad,31.418,73.079,2023-02-04,-5.2,55,28,3.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-05,-3.3,52,11,1.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-06,-5.1,51,18,7.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-07,-1.0,33,24,12.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-08,-2.4,68,19,7.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-09,0.6,33,37,12.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
9,Faisalabad,31.418,73.079,2023-02-10,-3.9,32,3,14.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-11,-5.0,73,26,5.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-12,-1.4,76,27,6.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-13,-2.1,71,26,12.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-14,-0.9,23,6,8.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-15,-5.0,32,9,13.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-16,1.5,52,22,12.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
9,Faisalabad,31.418,73.079,2023-02-17,-1.6,51,8,6.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-18,-7.7,53,24,11.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-19,-4.2,90,20,4.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-20,-4.8,42,27,7.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-21,-7.9,88,23,12.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-22,0.6,59,6,13.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Winter
9,Faisalabad,31.418,73.079,2023-02-23,-7.6,83,20,2.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-24,-5.5,82,11,5.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-25,-4.4,40,30,2.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-26,-9.6,59,29,7.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-27,-2.7,88,5,6.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-02-28,-2.8,31,22,9.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Winter
9,Faisalabad,31.418,73.079,2023-03-01,10.3,53,9,10.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-02,6.8,69,6,12.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-03,11.7,57,39,8.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-04,5.9,76,52,0.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-05,8.6,55,1,7.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-06,13.3,51,56,3.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-07,6.9,21,18,3.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-08,3.0,76,26,8.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-09,10.2,43,54,7.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-10,6.5,69,47,3.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-11,9.2,53,27,5.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-12,13.7,60,34,5.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-13,9.5,51,50,8.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-14,6.3,84,45,7.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-15,7.1,49,46,5.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-16,12.0,48,29,4.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-17,10.2,76,31,8.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-18,5.7,22,35,6.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-19,11.0,81,55,10.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-20,1.9,55,36,3.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-21,8.2,82,27,10.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-22,14.4,47,42,6.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-23,8.5,62,14,8.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-24,13.5,38,49,8.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-25,7.8,20,39,0.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-26,10.2,29,39,1.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-27,4.2,44,15,14.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-28,12.8,43,1,9.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-29,4.8,31,6,14.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-03-30,10.5,69,51,6.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-03-31,6.9,63,11,1.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-01,6.9,52,31,1.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-02,2.9,64,41,9.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-03,7.0,87,16,0.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-04,11.0,27,43,5.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-04-05,6.6,87,0,0.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-06,3.1,67,54,1.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-07,4.6,83,11,8.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-08,9.4,39,38,5.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-09,3.5,42,32,2.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-10,7.5,24,59,8.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-11,14.3,59,59,4.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-04-12,3.7,86,10,13.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-13,7.7,63,60,6.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-14,10.7,77,60,1.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-04-15,6.7,66,9,3.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-16,8.4,71,2,5.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-17,13.8,32,54,7.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-04-18,7.6,87,36,8.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-19,6.8,89,41,3.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-20,5.0,45,18,14.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-21,6.0,30,31,0.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-22,3.5,69,19,7.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-23,8.7,27,33,12.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-24,1.5,89,11,9.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-25,9.7,26,19,5.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-26,5.8,75,47,7.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-27,10.6,25,58,3.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-04-28,4.8,48,45,4.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-29,9.2,21,2,13.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-04-30,5.3,57,0,13.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-05-01,11.2,62,11,14.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
9,Faisalabad,31.418,73.079,2023-05-02,9.6,71,2,2.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
9,Faisalabad,31.418,73.079,2023-05-03,8.8,53,56,13.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
